score;content;case_folding;cleaning;tokenisasi;normalisasi;stopword_removal;stemming
5;Sangat bermanfaat sekali untuk pembelian online cara pembayaran mudah,semua bioskop ada disini jadi gak susah kalau mau cari XXI atau CGV bagus banget laah 👍🏻👍🏻👍🏻👍🏻👍🏻;sangat bermanfaat sekali untuk pembelian online cara pembayaran mudah,semua bioskop ada disini jadi gak susah kalau mau cari xxi atau cgv bagus banget laah 👍🏻👍🏻👍🏻👍🏻👍🏻;sangat bermanfaat sekali untuk pembelian online cara pembayaran mudahsemua bioskop ada disini jadi gak susah kalau mau cari xxi atau cgv bagus banget laah 👍🏻👍🏻👍🏻👍🏻👍🏻;['sangat', 'bermanfaat', 'sekali', 'untuk', 'pembelian', 'online', 'cara', 'pembayaran', 'mudahsemua', 'bioskop', 'ada', 'disini', 'jadi', 'gak', 'susah', 'kalau', 'mau', 'cari', 'xxi', 'atau', 'cgv', 'bagus', 'banget', 'laah', '👍🏻👍🏻👍🏻👍🏻👍🏻'];['sangat', 'bermanfaat', 'sekali', 'untuk', 'pembelian', 'online', 'cara', 'pembayaran', 'mudahsemua', 'bioskop', 'ada', 'disini', 'jadi', 'tidak', 'susah', 'kalau', 'mau', 'cari', 'xxi', 'atau', 'cgv', 'bagus', 'banget', 'laah', '👍🏻👍🏻👍🏻👍🏻👍🏻'];['sangat', 'bermanfaat', 'sekali', 'untuk', 'pembelian', 'online', 'cara', 'pembayaran', 'mudahsemua', 'bioskop', 'ada', 'disini', 'jadi', 'tidak', 'susah', 'kalau', 'mau', 'cari', 'xxi', 'atau', 'cgv', 'bagus', 'banget', 'laah', '👍🏻👍🏻👍🏻👍🏻👍🏻'];['sangat', 'manfaat', 'sekali', 'untuk', 'beli', 'online', 'cara', 'bayar', 'mudahsemua', 'bioskop', 'ada', 'sini', 'jadi', 'tidak', 'susah', 'kalau', 'mau', 'cari', 'xxi', 'atau', 'cgv', 'bagus', 'banget', 'laah', '']
5;over all bagus dan bermanfaat. sekedar saran sedikit saja, kalau bisa diperluas lagi jaringannya jangan hanya XXI aja, kalo bisa CinemaXX,CGV,dll.;over all bagus dan bermanfaat. sekedar saran sedikit saja, kalau bisa diperluas lagi jaringannya jangan hanya xxi aja, kalo bisa cinemaxx,cgv,dll.;over all bagus dan bermanfaat sekedar saran sedikit saja kalau bisa diperluas lagi jaringannya jangan hanya xxi aja kalo bisa cinemaxxcgvdll;['over', 'all', 'bagus', 'dan', 'bermanfaat', 'sekedar', 'saran', 'sedikit', 'saja', 'kalau', 'bisa', 'diperluas', 'lagi', 'jaringannya', 'jangan', 'hanya', 'xxi', 'aja', 'kalo', 'bisa', 'cinemaxxcgvdll'];['over', 'all', 'bagus', 'dan', 'bermanfaat', 'sekedar', 'saran', 'sedikit', 'saja', 'kalau', 'bisa', 'diperluas', 'lagi', 'jaringannya', 'jangan', 'hanya', 'xxi', 'saja', 'kalau', 'bisa', 'cinemaxxcgvdll'];['over', 'all', 'bagus', 'dan', 'bermanfaat', 'sekedar', 'saran', 'sedikit', 'saja', 'kalau', 'bisa', 'diperluas', 'lagi', 'jaringannya', 'jangan', 'hanya', 'xxi', 'saja', 'kalau', 'bisa', 'cinemaxxcgvdll'];['over', 'all', 'bagus', 'dan', 'manfaat', 'dar', 'saran', 'sedikit', 'saja', 'kalau', 'bisa', 'luas', 'lagi', 'jaring', 'jangan', 'hanya', 'xxi', 'saja', 'kalau', 'bisa', 'cinemaxxcgvdll']
5;Mantapp !! Beli tiket bioskop mudah tanpa harus antri dan takut kehabisan tiket, banyak diskon dan banyak promonya. Cocok buat yang hobi nonton bioskop bareng temen atau pacar #jebreeetttt;mantapp !! beli tiket bioskop mudah tanpa harus antri dan takut kehabisan tiket, banyak diskon dan banyak promonya. cocok buat yang hobi nonton bioskop bareng temen atau pacar #jebreeetttt;mantapp  beli tiket bioskop mudah tanpa harus antri dan takut kehabisan tiket banyak diskon dan banyak promonya cocok buat yang hobi nonton bioskop bareng temen atau pacar jebreeetttt;['mantapp', 'beli', 'tiket', 'bioskop', 'mudah', 'tanpa', 'harus', 'antri', 'dan', 'takut', 'kehabisan', 'tiket', 'banyak', 'diskon', 'dan', 'banyak', 'promonya', 'cocok', 'buat', 'yang', 'hobi', 'nonton', 'bioskop', 'bareng', 'temen', 'atau', 'pacar', 'jebreeetttt'];['mantapp', 'beli', 'tiket', 'bioskop', 'mudah', 'tanpa', 'harus', 'antri', 'dan', 'takut', 'kehabisan', 'tiket', 'banyak', 'diskon', 'dan', 'banyak', 'promonya', 'cocok', 'buat', 'yang', 'hobi', 'nonton', 'bioskop', 'bareng', 'teman', 'atau', 'pacar', 'jebreeetttt'];['mantapp', 'beli', 'tiket', 'bioskop', 'mudah', 'tanpa', 'harus', 'antri', 'dan', 'takut', 'kehabisan', 'tiket', 'banyak', 'diskon', 'dan', 'banyak', 'promonya', 'cocok', 'buat', 'yang', 'hobi', 'nonton', 'bioskop', 'bareng', 'teman', 'atau', 'pacar', 'jebreeetttt'];['mantapp', 'beli', 'tiket', 'bioskop', 'mudah', 'tanpa', 'harus', 'antri', 'dan', 'takut', 'habis', 'tiket', 'banyak', 'diskon', 'dan', 'banyak', 'promonya', 'cocok', 'buat', 'yang', 'hobi', 'nonton', 'bioskop', 'bareng', 'teman', 'atau', 'pacar', 'jebreeetttt']
4;Aplikasi nya bagus bisa pesan tiket tanpa antri, dapat kan voucher 25.000 dengan masukan kode undangan ini 4IWTFO pertama daftar.;aplikasi nya bagus bisa pesan tiket tanpa antri, dapat kan voucher 25.000 dengan masukan kode undangan ini 4iwtfo pertama daftar.;aplikasi nya bagus bisa pesan tiket tanpa antri dapat kan voucher 25000 dengan masukan kode undangan ini 4iwtfo pertama daftar;['aplikasi', 'nya', 'bagus', 'bisa', 'pesan', 'tiket', 'tanpa', 'antri', 'dapat', 'kan', 'voucher', '25000', 'dengan', 'masukan', 'kode', 'undangan', 'ini', '4iwtfo', 'pertama', 'daftar'];['aplikasi', 'nya', 'bagus', 'bisa', 'pesan', 'tiket', 'tanpa', 'antri', 'dapat', 'kan', 'voucher', '25000', 'dengan', 'masukan', 'kode', 'undangan', 'ini', '4iwtfo', 'pertama', 'daftar'];['aplikasi', 'nya', 'bagus', 'bisa', 'pesan', 'tiket', 'tanpa', 'antri', 'dapat', 'kan', 'voucher', '25000', 'dengan', 'masukan', 'kode', 'undangan', 'ini', '4iwtfo', 'pertama', 'daftar'];['aplikasi', 'nya', 'bagus', 'bisa', 'pesan', 'tiket', 'tanpa', 'antri', 'dapat', 'kan', 'voucher', '25000', 'dengan', 'masuk', 'kode', 'undang', 'ini', '4iwtfo', 'pertama', 'daftar']
3;aplikasi tix id sudah bagus, hanya saja kenapa setiap dibuka selalu meminta untuk download versi terbaru. jadinya ga praktis dan terlalu sering menghabiskan kuota;aplikasi tix id sudah bagus, hanya saja kenapa setiap dibuka selalu meminta untuk download versi terbaru. jadinya ga praktis dan terlalu sering menghabiskan kuota;aplikasi tix id sudah bagus hanya saja kenapa setiap dibuka selalu meminta untuk download versi terbaru jadinya ga praktis dan terlalu sering menghabiskan kuota;['aplikasi', 'tix', 'id', 'sudah', 'bagus', 'hanya', 'saja', 'kenapa', 'setiap', 'dibuka', 'selalu', 'meminta', 'untuk', 'download', 'versi', 'terbaru', 'jadinya', 'ga', 'praktis', 'dan', 'terlalu', 'sering', 'menghabiskan', 'kuota'];['aplikasi', 'tix', 'id', 'sudah', 'bagus', 'hanya', 'saja', 'kenapa', 'setiap', 'dibuka', 'selalu', 'meminta', 'untuk', 'download', 'versi', 'terbaru', 'jadinya', 'tidak', 'praktis', 'dan', 'terlalu', 'sering', 'menghabiskan', 'kuota'];['aplikasi', 'tix', 'id', 'sudah', 'bagus', 'hanya', 'saja', 'kenapa', 'setiap', 'dibuka', 'selalu', 'meminta', 'untuk', 'download', 'versi', 'terbaru', 'jadinya', 'tidak', 'praktis', 'dan', 'terlalu', 'sering', 'menghabiskan', 'kuota'];['aplikasi', 'tix', 'id', 'sudah', 'bagus', 'hanya', 'saja', 'kenapa', 'tiap', 'buka', 'selalu', 'minta', 'untuk', 'download', 'versi', 'baru', 'jadi', 'tidak', 'praktis', 'dan', 'terlalu', 'sering', 'habis', 'kuota']
5;Mantap bgt aplikasinya membantu...ngga perlu takut ngga kebagian tmpt duduk..dan kita juga bisa pilih bangku..good job;mantap bgt aplikasinya membantu...ngga perlu takut ngga kebagian tmpt duduk..dan kita juga bisa pilih bangku..good job;mantap bgt aplikasinya membantungga perlu takut ngga kebagian tmpt dudukdan kita juga bisa pilih bangkugood job;['mantap', 'bgt', 'aplikasinya', 'membantungga', 'perlu', 'takut', 'ngga', 'kebagian', 'tmpt', 'dudukdan', 'kita', 'juga', 'bisa', 'pilih', 'bangkugood', 'job'];['mantap', 'banget', 'aplikasinya', 'membantungga', 'perlu', 'takut', 'tidak', 'kebagian', 'tempat', 'dudukdan', 'kita', 'juga', 'bisa', 'pilih', 'bangkugood', 'job'];['mantap', 'banget', 'aplikasinya', 'membantungga', 'perlu', 'takut', 'tidak', 'kebagian', 'tempat', 'dudukdan', 'kita', 'juga', 'bisa', 'pilih', 'bangkugood', 'job'];['mantap', 'banget', 'aplikasi', 'membantungga', 'perlu', 'takut', 'tidak', 'bagi', 'tempat', 'dudukdan', 'kita', 'juga', 'bisa', 'pilih', 'bangkugood', 'job']
5;Sangat membantu saya suka apknya. Mempermudah saya pesan tiket. Jadi saya tidak pernah lagi mengalami kehabisan tiket nonton film yg saya mau di bioskop 👍🏻🤩;sangat membantu saya suka apknya. mempermudah saya pesan tiket. jadi saya tidak pernah lagi mengalami kehabisan tiket nonton film yg saya mau di bioskop 👍🏻🤩;sangat membantu saya suka apknya mempermudah saya pesan tiket jadi saya tidak pernah lagi mengalami kehabisan tiket nonton film yg saya mau di bioskop 👍🏻🤩;['sangat', 'membantu', 'saya', 'suka', 'apknya', 'mempermudah', 'saya', 'pesan', 'tiket', 'jadi', 'saya', 'tidak', 'pernah', 'lagi', 'mengalami', 'kehabisan', 'tiket', 'nonton', 'film', 'yg', 'saya', 'mau', 'di', 'bioskop', '👍🏻🤩'];['sangat', 'membantu', 'saya', 'suka', 'apknya', 'mempermudah', 'saya', 'pesan', 'tiket', 'jadi', 'saya', 'tidak', 'pernah', 'lagi', 'mengalami', 'kehabisan', 'tiket', 'nonton', 'film', 'yang', 'saya', 'mau', 'di', 'bioskop', '👍🏻🤩'];['sangat', 'membantu', 'saya', 'suka', 'apknya', 'mempermudah', 'saya', 'pesan', 'tiket', 'jadi', 'saya', 'tidak', 'pernah', 'lagi', 'mengalami', 'kehabisan', 'tiket', 'nonton', 'film', 'yang', 'saya', 'mau', 'di', 'bioskop', '👍🏻🤩'];['sangat', 'bantu', 'saya', 'suka', 'apknya', 'mudah', 'saya', 'pesan', 'tiket', 'jadi', 'saya', 'tidak', 'pernah', 'lagi', 'alami', 'habis', 'tiket', 'nonton', 'film', 'yang', 'saya', 'mau', 'di', 'bioskop', '']
5;sangat membantu, tidak membuat antri, dan pengaplikasiaannya mudah. terima kasih tix id. puas dengan pelayanan anda 🙏🙏🤗;sangat membantu, tidak membuat antri, dan pengaplikasiaannya mudah. terima kasih tix id. puas dengan pelayanan anda 🙏🙏🤗;sangat membantu tidak membuat antri dan pengaplikasiaannya mudah terima kasih tix id puas dengan pelayanan anda 🙏🙏🤗;['sangat', 'membantu', 'tidak', 'membuat', 'antri', 'dan', 'pengaplikasiaannya', 'mudah', 'terima', 'kasih', 'tix', 'id', 'puas', 'dengan', 'pelayanan', 'anda', '🙏🙏🤗'];['sangat', 'membantu', 'tidak', 'membuat', 'antri', 'dan', 'pengaplikasiaannya', 'mudah', 'terima', 'kasih', 'tix', 'id', 'puas', 'dengan', 'pelayanan', 'anda', '🙏🙏🤗'];['sangat', 'membantu', 'tidak', 'membuat', 'antri', 'dan', 'pengaplikasiaannya', 'mudah', 'terima', 'kasih', 'tix', 'id', 'puas', 'dengan', 'pelayanan', 'anda', '🙏🙏🤗'];['sangat', 'bantu', 'tidak', 'buat', 'antri', 'dan', 'pengaplikasiaannya', 'mudah', 'terima', 'kasih', 'tix', 'id', 'puas', 'dengan', 'layan', 'anda', '']
5;bagus banget aplikasi ini, gampang akses nya tapi harus pake code ini SQ36FV spy bisa dapet poin dan login.. over all its perfect dude !!;bagus banget aplikasi ini, gampang akses nya tapi harus pake code ini sq36fv spy bisa dapet poin dan login.. over all its perfect dude !!;bagus banget aplikasi ini gampang akses nya tapi harus pake code ini sq36fv spy bisa dapet poin dan login over all its perfect dude ;['bagus', 'banget', 'aplikasi', 'ini', 'gampang', 'akses', 'nya', 'tapi', 'harus', 'pake', 'code', 'ini', 'sq36fv', 'spy', 'bisa', 'dapet', 'poin', 'dan', 'login', 'over', 'all', 'its', 'perfect', 'dude'];['bagus', 'banget', 'aplikasi', 'ini', 'gampang', 'akses', 'nya', 'tapi', 'harus', 'pakai', 'code', 'ini', 'sq36fv', 'supaya', 'bisa', 'dapat', 'poin', 'dan', 'login', 'over', 'all', 'its', 'perfect', 'dude'];['bagus', 'banget', 'aplikasi', 'ini', 'gampang', 'akses', 'nya', 'tapi', 'harus', 'pakai', 'code', 'ini', 'sq36fv', 'supaya', 'bisa', 'dapat', 'poin', 'dan', 'login', 'over', 'all', 'its', 'perfect', 'dude'];['bagus', 'banget', 'aplikasi', 'ini', 'gampang', 'akses', 'nya', 'tapi', 'harus', 'pakai', 'code', 'ini', 'sq36fv', 'supaya', 'bisa', 'dapat', 'poin', 'dan', 'login', 'over', 'all', 'its', 'perfect', 'dude']
5;Proses cepat mudah ... banyakin promo dong. Lebh sering promonya dan kuota promonya ditambah. Thanks.;proses cepat mudah ... banyakin promo dong. lebh sering promonya dan kuota promonya ditambah. thanks.;proses cepat mudah  banyakin promo dong lebh sering promonya dan kuota promonya ditambah thanks;['proses', 'cepat', 'mudah', 'banyakin', 'promo', 'dong', 'lebh', 'sering', 'promonya', 'dan', 'kuota', 'promonya', 'ditambah', 'thanks'];['proses', 'cepat', 'mudah', 'banyakin', 'promo', 'dong', 'lebh', 'sering', 'promonya', 'dan', 'kuota', 'promonya', 'ditambah', 'terima kasih '];['proses', 'cepat', 'mudah', 'banyakin', 'promo', 'dong', 'lebh', 'sering', 'promonya', 'dan', 'kuota', 'promonya', 'ditambah', 'terima kasih '];['proses', 'cepat', 'mudah', 'banyakin', 'promo', 'dong', 'lebh', 'sering', 'promonya', 'dan', 'kuota', 'promonya', 'tambah', 'terima kasih']
1;Costumer servicenya lemot dalam penanganan..pulsa abis 10rb pas konsultasi masalah lupa pin dana..tapi kelamaaan keburu mati ngomongnya..akhirnya maslaah tak terpecahkan;costumer servicenya lemot dalam penanganan..pulsa abis 10rb pas konsultasi masalah lupa pin dana..tapi kelamaaan keburu mati ngomongnya..akhirnya maslaah tak terpecahkan;costumer servicenya lemot dalam penangananpulsa abis 10rb pas konsultasi masalah lupa pin danatapi kelamaaan keburu mati ngomongnyaakhirnya maslaah tak terpecahkan;['costumer', 'servicenya', 'lemot', 'dalam', 'penangananpulsa', 'abis', '10rb', 'pas', 'konsultasi', 'masalah', 'lupa', 'pin', 'danatapi', 'kelamaaan', 'keburu', 'mati', 'ngomongnyaakhirnya', 'maslaah', 'tak', 'terpecahkan'];['costumer', 'servicenya', 'lambat', 'dalam', 'penangananpulsa', 'habis', '10rb', 'pas', 'konsultasi', 'masalah', 'lupa', 'pin', 'danatapi', 'kelamaaan', 'terlanjur', 'mati', 'ngomongnyaakhirnya', 'maslaah', 'tidak', 'terpecahkan'];['costumer', 'servicenya', 'lambat', 'dalam', 'penangananpulsa', 'habis', '10rb', 'pas', 'konsultasi', 'masalah', 'lupa', 'pin', 'danatapi', 'kelamaaan', 'terlanjur', 'mati', 'ngomongnyaakhirnya', 'maslaah', 'tidak', 'terpecahkan'];['costumer', 'servicenya', 'lambat', 'dalam', 'penangananpulsa', 'habis', '10rb', 'pas', 'konsultasi', 'masalah', 'lupa', 'pin', 'danatapi', 'kelamaaan', 'lanjur', 'mati', 'ngomongnyaakhirnya', 'maslaah', 'tidak', 'pecah']
3;Sy sudah melakukan transaksi dan berhasil..tapi pas cek tiket ternyata tdk ada.tolong ditingkatkan lagi.terima kasih;sy sudah melakukan transaksi dan berhasil..tapi pas cek tiket ternyata tdk ada.tolong ditingkatkan lagi.terima kasih;sy sudah melakukan transaksi dan berhasiltapi pas cek tiket ternyata tdk adatolong ditingkatkan lagiterima kasih;['sy', 'sudah', 'melakukan', 'transaksi', 'dan', 'berhasiltapi', 'pas', 'cek', 'tiket', 'ternyata', 'tdk', 'adatolong', 'ditingkatkan', 'lagiterima', 'kasih'];['saya', 'sudah', 'melakukan', 'transaksi', 'dan', 'berhasiltapi', 'pas', 'cek', 'tiket', 'ternyata', 'tidak', 'adatolong', 'ditingkatkan', 'lagiterima', 'kasih'];['saya', 'sudah', 'melakukan', 'transaksi', 'dan', 'berhasiltapi', 'pas', 'cek', 'tiket', 'ternyata', 'tidak', 'adatolong', 'ditingkatkan', 'lagiterima', 'kasih'];['saya', 'sudah', 'laku', 'transaksi', 'dan', 'berhasiltapi', 'pas', 'cek', 'tiket', 'nyata', 'tidak', 'adatolong', 'tingkat', 'lagiterima', 'kasih']
3;Kok untuk pengisian saldo top up gak ada pilihan transfer dari bank BNI y ? Mohon segera ditambahkan.. biar lebih memudahkan bagi pengguna yg mungkin atmnya BNI;kok untuk pengisian saldo top up gak ada pilihan transfer dari bank bni y ? mohon segera ditambahkan.. biar lebih memudahkan bagi pengguna yg mungkin atmnya bni;kok untuk pengisian saldo top up gak ada pilihan transfer dari bank bni y  mohon segera ditambahkan biar lebih memudahkan bagi pengguna yg mungkin atmnya bni;['kok', 'untuk', 'pengisian', 'saldo', 'top', 'up', 'gak', 'ada', 'pilihan', 'transfer', 'dari', 'bank', 'bni', 'y', 'mohon', 'segera', 'ditambahkan', 'biar', 'lebih', 'memudahkan', 'bagi', 'pengguna', 'yg', 'mungkin', 'atmnya', 'bni'];['kok', 'untuk', 'pengisian', 'saldo', 'top', 'up', 'tidak', 'ada', 'pilihan', 'transfer', 'dari', 'bank', 'bni', 'ya', 'mohon', 'segera', 'ditambahkan', 'biar', 'lebih', 'memudahkan', 'bagi', 'pengguna', 'yang', 'mungkin', 'atmnya', 'bni'];['kok', 'untuk', 'pengisian', 'saldo', 'top', 'up', 'tidak', 'ada', 'pilihan', 'transfer', 'dari', 'bank', 'bni', 'ya', 'mohon', 'segera', 'ditambahkan', 'biar', 'lebih', 'memudahkan', 'bagi', 'pengguna', 'yang', 'mungkin', 'atmnya', 'bni'];['kok', 'untuk', 'isi', 'saldo', 'top', 'up', 'tidak', 'ada', 'pilih', 'transfer', 'dari', 'bank', 'bni', 'ya', 'mohon', 'segera', 'tambah', 'biar', 'lebih', 'mudah', 'bagi', 'guna', 'yang', 'mungkin', 'atmnya', 'bni']
5;Lumayan, beli tiket yg lagi laris manis gak harus kehabisan ato duduk paling depan ! Hehe.. tp biaya admin nya gak pake dong 🤭;lumayan, beli tiket yg lagi laris manis gak harus kehabisan ato duduk paling depan ! hehe.. tp biaya admin nya gak pake dong 🤭;lumayan beli tiket yg lagi laris manis gak harus kehabisan ato duduk paling depan  hehe tp biaya admin nya gak pake dong 🤭;['lumayan', 'beli', 'tiket', 'yg', 'lagi', 'laris', 'manis', 'gak', 'harus', 'kehabisan', 'ato', 'duduk', 'paling', 'depan', 'hehe', 'tp', 'biaya', 'admin', 'nya', 'gak', 'pake', 'dong', '🤭'];['lumayan', 'beli', 'tiket', 'yang', 'lagi', 'laris', 'manis', 'tidak', 'harus', 'kehabisan', 'atau', 'duduk', 'paling', 'depan', 'he', 'tapi', 'biaya', 'admin', 'nya', 'tidak', 'pakai', 'dong', '🤭'];['lumayan', 'beli', 'tiket', 'yang', 'lagi', 'laris', 'manis', 'tidak', 'harus', 'kehabisan', 'atau', 'duduk', 'paling', 'depan', 'he', 'tapi', 'biaya', 'admin', 'nya', 'tidak', 'pakai', 'dong', '🤭'];['lumayan', 'beli', 'tiket', 'yang', 'lagi', 'laris', 'manis', 'tidak', 'harus', 'habis', 'atau', 'duduk', 'paling', 'depan', 'he', 'tapi', 'biaya', 'admin', 'nya', 'tidak', 'pakai', 'dong', '']
1;banyak update, sistem di perbaiki lah, jadi ga bisa beli padahal sudah top up, keluar uang dua kali, ga rekomendasi banget;banyak update, sistem di perbaiki lah, jadi ga bisa beli padahal sudah top up, keluar uang dua kali, ga rekomendasi banget;banyak update sistem di perbaiki lah jadi ga bisa beli padahal sudah top up keluar uang dua kali ga rekomendasi banget;['banyak', 'update', 'sistem', 'di', 'perbaiki', 'lah', 'jadi', 'ga', 'bisa', 'beli', 'padahal', 'sudah', 'top', 'up', 'keluar', 'uang', 'dua', 'kali', 'ga', 'rekomendasi', 'banget'];['banyak', 'perbarui', 'sistem', 'di', 'perbaiki', 'lah', 'jadi', 'tidak', 'bisa', 'beli', 'padahal', 'sudah', 'top', 'up', 'keluar', 'uang', 'dua', 'kali', 'tidak', 'rekomendasi', 'banget'];['banyak', 'perbarui', 'sistem', 'di', 'perbaiki', 'lah', 'jadi', 'tidak', 'bisa', 'beli', 'padahal', 'sudah', 'top', 'up', 'keluar', 'uang', 'dua', 'kali', 'tidak', 'rekomendasi', 'banget'];['banyak', 'baru', 'sistem', 'di', 'baik', 'lah', 'jadi', 'tidak', 'bisa', 'beli', 'padahal', 'sudah', 'top', 'up', 'keluar', 'uang', 'dua', 'kali', 'tidak', 'rekomendasi', 'banget']
4;Semuanya sih udah oke, suka banget. Mempermudah banget beli tiket tanpa ngantri. Tapi biaya admin nya kemahalan 😌;semuanya sih udah oke, suka banget. mempermudah banget beli tiket tanpa ngantri. tapi biaya admin nya kemahalan 😌;semuanya sih udah oke suka banget mempermudah banget beli tiket tanpa ngantri tapi biaya admin nya kemahalan 😌;['semuanya', 'sih', 'udah', 'oke', 'suka', 'banget', 'mempermudah', 'banget', 'beli', 'tiket', 'tanpa', 'ngantri', 'tapi', 'biaya', 'admin', 'nya', 'kemahalan', '😌'];['semuanya', 'sih', 'sudah', 'oke', 'suka', 'banget', 'mempermudah', 'banget', 'beli', 'tiket', 'tanpa', 'mengantri', 'tapi', 'biaya', 'admin', 'nya', 'kemahalan', '😌'];['semuanya', 'sih', 'sudah', 'oke', 'suka', 'banget', 'mempermudah', 'banget', 'beli', 'tiket', 'tanpa', 'mengantri', 'tapi', 'biaya', 'admin', 'nya', 'kemahalan', '😌'];['semua', 'sih', 'sudah', 'oke', 'suka', 'banget', 'mudah', 'banget', 'beli', 'tiket', 'tanpa', 'antri', 'tapi', 'biaya', 'admin', 'nya', 'mahal', '']
5;No antri-antri, proses booking cepat, datang, scan qr, nonton.;no antri-antri, proses booking cepat, datang, scan qr, nonton.;no antriantri proses booking cepat datang scan qr nonton;['no', 'antriantri', 'proses', 'booking', 'cepat', 'datang', 'scan', 'qr', 'nonton'];['nomor', 'antriantri', 'proses', 'pesan', 'cepat', 'datang', 'scan', 'qr', 'nonton'];['nomor', 'antriantri', 'proses', 'pesan', 'cepat', 'datang', 'scan', 'qr', 'nonton'];['nomor', 'antriantri', 'proses', 'pesan', 'cepat', 'datang', 'scan', 'qr', 'nonton']
3;"Update mulu trus kadang"" gak bisa di buka aplikasinya tolong tingkatkan lagi lah yah masih kurang bagus biasa aja";"update mulu trus kadang"" gak bisa di buka aplikasinya tolong tingkatkan lagi lah yah masih kurang bagus biasa aja";update mulu trus kadang gak bisa di buka aplikasinya tolong tingkatkan lagi lah yah masih kurang bagus biasa aja;['update', 'mulu', 'trus', 'kadang', 'gak', 'bisa', 'di', 'buka', 'aplikasinya', 'tolong', 'tingkatkan', 'lagi', 'lah', 'yah', 'masih', 'kurang', 'bagus', 'biasa', 'aja'];['perbarui', 'melulu', 'terus', 'kadang', 'tidak', 'bisa', 'di', 'buka', 'aplikasinya', 'tolong', 'tingkatkan', 'lagi', 'lah', 'yah', 'masih', 'kurang', 'bagus', 'biasa', 'saja'];['perbarui', 'melulu', 'terus', 'kadang', 'tidak', 'bisa', 'di', 'buka', 'aplikasinya', 'tolong', 'tingkatkan', 'lagi', 'lah', 'yah', 'masih', 'kurang', 'bagus', 'biasa', 'saja'];['baru', 'melulu', 'terus', 'kadang', 'tidak', 'bisa', 'di', 'buka', 'aplikasi', 'tolong', 'tingkat', 'lagi', 'lah', 'yah', 'masih', 'kurang', 'bagus', 'biasa', 'saja']
5;aplikasinya oke memudahkan untuk pesen tiket jadi no antri antri... pembayarannya juga mudah dan simple... sukaa 👍👍;aplikasinya oke memudahkan untuk pesen tiket jadi no antri antri... pembayarannya juga mudah dan simple... sukaa 👍👍;aplikasinya oke memudahkan untuk pesen tiket jadi no antri antri pembayarannya juga mudah dan simple sukaa 👍👍;['aplikasinya', 'oke', 'memudahkan', 'untuk', 'pesen', 'tiket', 'jadi', 'no', 'antri', 'antri', 'pembayarannya', 'juga', 'mudah', 'dan', 'simple', 'sukaa', '👍👍'];['aplikasinya', 'oke', 'memudahkan', 'untuk', 'pesan', 'tiket', 'jadi', 'nomor', 'antri', 'antri', 'pembayarannya', 'juga', 'mudah', 'dan', 'simple', 'sukaa', '👍👍'];['aplikasinya', 'oke', 'memudahkan', 'untuk', 'pesan', 'tiket', 'jadi', 'nomor', 'antri', 'antri', 'pembayarannya', 'juga', 'mudah', 'dan', 'simple', 'sukaa', '👍👍'];['aplikasi', 'oke', 'mudah', 'untuk', 'pesan', 'tiket', 'jadi', 'nomor', 'antri', 'antri', 'bayar', 'juga', 'mudah', 'dan', 'simple', 'sukaa', '']
